antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Other'}),"frozenset({'Signature', 'Maincourse'})",0.13258036490008687,0.07106863596872284,0.014682884448305821,0.1107470511140236,1.5583111959931684,1.0,0.005260578758621109,1.0446199421604487,0.4130407468517677,0.07770114942528736,0.042714043988253986,0.15867425905334434
"frozenset({'snack', 'Espresso based'})",frozenset({'Other'}),0.09739357080799305,0.13258036490008687,0.013814074717636838,0.1418376449598573,1.069823914474415,1.0,0.0009015995609906718,1.0107873294667387,0.07230918527155311,0.06390675241157558,0.010672204876598307,0.12301580806315277
"frozenset({'snack', 'Other'})",frozenset({'Espresso based'}),0.05751520417028671,0.22971329278887923,0.013814074717636838,0.24018126888217523,1.045569744642147,1.0,0.0006020677822556001,1.0137769387152324,0.046243344279326984,0.05052430886558628,0.013589714057504731,0.1501587131097714
"frozenset({'Espresso based', 'Other'})",frozenset({'snack'}),0.029278887923544744,0.3660295395308427,0.013814074717636838,0.47181008902077154,1.2889945702893617,1.0,0.003097136853006603,1.2002699167309325,0.23096390838876518,0.036210430425871104,0.1668540666889243,0.2547752082891657
frozenset({'Other'}),"frozenset({'snack', 'Espresso based'})",0.13258036490008687,0.09739357080799305,0.013814074717636838,0.10419397116644824,1.069823914474415,1.0,0.0009015995609906718,1.0075913759670831,0.0752424004192874,0.06390675241157558,0.007534181165253565,0.12301580806315277
"frozenset({'Tea', 'Espresso based'})",frozenset({'Other'}),0.07141615986099044,0.13258036490008687,0.011642050390964378,0.1630170316301703,1.2295714508933555,1.0,0.0021736698568313277,1.0363647384478614,0.20106801322727677,0.06052393857271906,0.03508874539896438,0.12541415146384008
"frozenset({'Tea', 'Other'})",frozenset({'Espresso based'}),0.05499565595134665,0.22971329278887923,0.011642050390964378,0.21169036334913113,0.9215416347006428,1.0,-0.0009911828267037837,0.9771372458209209,-0.08264697922370547,0.04263442570792236,-0.02339768980955341,0.13118557501798464
"frozenset({'Espresso based', 'Other'})",frozenset({'Tea'}),0.029278887923544744,0.3443961772371851,0.011642050390964378,0.3976261127596439,1.1545601810957369,1.0,0.001558513316339584,1.0883669372959046,0.1379070814369928,0.032157427405807536,0.08119222871236428,0.21571517545146673
frozenset({'snack'}),frozenset({'Tea'}),0.3660295395308427,0.3443961772371851,0.14100781928757603,0.3852361737479231,1.1185843491015628,1.0,0.014948645117266679,1.0664320097682392,0.16722053670213322,0.24763503204150136,0.06229371320416048,0.39733554398798776
frozenset({'Tea'}),frozenset({'snack'}),0.3443961772371851,0.3660295395308427,0.14100781928757603,0.40943491422805245,1.1185843491015628,1.0,0.014948645117266679,1.0734980372916443,0.1617026578737697,0.24763503204150136,0.06846592610180677,0.39733554398798776
