Date_Only,Item,Category,Quantity,Net sales,Gross sales,Year,Month,Day,DayOfWeek,DayOfWeekName,WeekOfYear,Quarter,DayOfYear,IsWeekend,MonthProgress
2025-06-14,Kentang,food,4.0,60000.0,60000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Kinasih,beverage,4.0,96000.0,96000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Kirana,beverage,1.0,25000.0,25000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Kirana Strawberry,food,1.0,25000.0,25000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Kopi Susu Husgendam Hot,beverage,3.0,60000.0,60000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Kopi Susu Husgendam Ice,beverage,12.0,243000.0,243000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Lemon Tea Ice,beverage,1.0,15000.0,15000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Lychee Tea Ice,beverage,2.0,32000.0,32000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Mewangi Milk Tea Hot,beverage,2.0,32000.0,32000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Mie Goreng,food,1.0,11000.0,11000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Mie Rebus,food,3.0,42000.0,42000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Nasi Ayam Chili Padi,food,1.0,26000.0,26000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Nasi Ayam Curry,food,2.0,50000.0,50000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Nasi Ayam Daun Jeruk,food,1.0,26000.0,26000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Nasi Ayam Mentega,food,3.0,78000.0,78000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Nasi Gila,food,1.0,24000.0,24000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Nasi Goreng Jawa,food,1.0,24000.0,24000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Nirmala Hot,beverage,4.0,96000.0,96000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Pisang Goreng Madu,food,3.0,48000.0,48000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Rayu,beverage,1.0,22000.0,22000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Singkong Keju,food,1.0,18000.0,18000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Tahu Tuna,food,2.0,30000.0,30000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Tempe Mendoan,food,1.0,16000.0,16000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Tubruk,beverage,7.0,105000.0,105000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-14,Vietnam Drip,beverage,1.0,17000.0,17000.0,2025,6,14,5,Saturday,24,2,165,1,0.4666666666666667
2025-06-15,Basreng,food,1.0,15000.0,15000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Black Hot,beverage,1.0,17000.0,17000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Black Ice,beverage,1.0,17000.0,17000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Cappucino Ice,beverage,1.0,25000.0,25000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Chocolate Ice,beverage,4.0,92000.0,92000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Cireng,food,2.0,30000.0,30000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Filter,beverage,2.0,50000.0,50000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Kasmaran,beverage,2.0,44000.0,44000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Kentang,food,3.0,45000.0,45000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Kinasih,beverage,3.0,72000.0,72000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Kirana Strawberry,food,1.0,25000.0,25000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Kopi Susu Husgendam Hot,beverage,1.0,23000.0,23000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Kopi Susu Husgendam Ice,beverage,6.0,126000.0,126000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Latte Hot,beverage,1.0,25000.0,25000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Lemon Tea Hot,beverage,1.0,15000.0,15000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Lemon Tea Ice,beverage,3.0,45000.0,45000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Lychee Tea Ice,beverage,3.0,48000.0,48000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Matcha Hot,beverage,1.0,23000.0,23000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Mewangi Milk Tea Hot,beverage,1.0,16000.0,16000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Mewangi Milk Tea Ice,beverage,1.0,16000.0,16000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Mie Goreng,food,1.0,11000.0,11000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Mie Rebus,food,1.0,14000.0,14000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Nasi Ayam Curry,food,1.0,25000.0,25000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Nasi Ayam Mentega,food,1.0,26000.0,26000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Nasi Gila,food,1.0,24000.0,24000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Nasi Goreng Jawa,food,1.0,24000.0,24000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,New York Cheesecake,food,2.0,26000.0,26000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Nirmala Ice,beverage,1.0,24000.0,24000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Pisang Goreng Madu,food,2.0,32000.0,32000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Rayu,beverage,1.0,22000.0,22000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Singkong Keju,food,1.0,18000.0,18000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Tahu Tuna,food,3.0,45000.0,45000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Tempe Mendoan,food,2.0,32000.0,32000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Tubruk,beverage,4.0,60000.0,60000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-15,Vietnam Drip,beverage,1.0,17000.0,17000.0,2025,6,15,6,Sunday,24,2,166,1,0.5
2025-06-16,Arunika,beverage,2.0,38000.0,38000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Basreng,food,2.0,30000.0,30000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Black Hot,beverage,1.0,17000.0,17000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Black Ice,beverage,2.0,34000.0,34000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Cappucino Hot,beverage,2.0,46000.0,46000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Cappucino Ice,beverage,1.0,25000.0,25000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Chocolate Hot,beverage,2.0,46000.0,46000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Chocolate Ice,beverage,1.0,23000.0,23000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Cireng,food,3.0,45000.0,45000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Donat,food,2.0,32000.0,32000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Filter,beverage,2.0,50000.0,50000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Kasmaran,beverage,1.0,22000.0,22000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Kinasih,beverage,1.0,24000.0,24000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Kirana,beverage,1.0,25000.0,25000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Kopi Susu Husgendam Hot,beverage,2.0,40000.0,40000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Kopi Susu Husgendam Ice,beverage,6.0,126000.0,126000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Latte Hot,beverage,1.0,25000.0,25000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Lemon Tea Hot,beverage,2.0,30000.0,30000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Lemon Tea Ice,beverage,1.0,15000.0,15000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Lychee Tea Hot,beverage,2.0,32000.0,32000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Lychee Tea Ice,beverage,8.0,128000.0,128000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Matcha Ice,beverage,2.0,46000.0,46000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Mewangi Milk Tea Hot,beverage,1.0,16000.0,16000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Mewangi Milk Tea Ice,beverage,2.0,32000.0,32000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Mie Goreng,food,4.0,44000.0,44000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Mie Rebus,food,2.0,28000.0,28000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Nasi Ayam Chili Padi,food,1.0,26000.0,26000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Nasi Ayam Mentega,food,4.0,104000.0,104000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Nasi Gila,food,2.0,48000.0,48000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Nasi Goreng Jawa,food,2.0,48000.0,48000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,New York Cheesecake,food,1.0,13000.0,13000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Nirmala Ice,beverage,1.0,24000.0,24000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Pisang Goreng Madu,food,4.0,64000.0,64000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Tempe Mendoan,food,3.0,48000.0,48000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Tubruk,beverage,2.0,30000.0,30000.0,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-17,Air Mineral,beverage,1.0,10000.0,10000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Arunika,beverage,1.0,19000.0,19000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Basreng,food,1.0,15000.0,15000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Black Hot,beverage,1.0,17000.0,17000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Black Ice,beverage,2.0,34000.0,34000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Cappucino Ice,beverage,1.0,25000.0,25000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Chocolate Ice,beverage,1.0,23000.0,23000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Filter,beverage,3.0,75000.0,75000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Kasmaran,beverage,7.0,154000.0,154000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Kentang,food,3.0,45000.0,45000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Kinasih,beverage,5.0,120000.0,120000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Kopi Susu Husgendam Hot,beverage,1.0,20000.0,20000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Kopi Susu Husgendam Ice,beverage,3.0,60000.0,60000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Lemon Tea Ice,beverage,1.0,15000.0,15000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Lychee Tea Hot,beverage,1.0,16000.0,16000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Lychee Tea Ice,beverage,4.0,64000.0,64000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Matcha Ice,beverage,1.0,23000.0,23000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Mewangi Milk Tea Ice,beverage,1.0,16000.0,16000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Mie Rebus,food,1.0,14000.0,14000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Nasi Ayam Mentega,food,3.0,78000.0,78000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Nasi Goreng Jawa,food,1.0,24000.0,24000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,New York Cheesecake,food,1.0,13000.0,13000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Pisang Goreng Madu,food,3.0,48000.0,48000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Rayu,beverage,5.0,110000.0,110000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Tahu Tuna,food,4.0,60000.0,60000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Taro Hot,beverage,2.0,46000.0,46000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Taro Ice,beverage,1.0,23000.0,23000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Tempe Mendoan,food,2.0,32000.0,32000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Tubruk,beverage,2.0,30000.0,30000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Vietnam Drip,beverage,6.0,102000.0,102000.0,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-18,Black Ice,beverage,1.0,17000.0,17000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Filter,beverage,1.0,25000.0,25000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Kasmaran,beverage,2.0,44000.0,44000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Kinasih,beverage,1.0,24000.0,24000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Kirana,beverage,2.0,50000.0,50000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Kopi Susu Husgendam Hot,beverage,2.0,43000.0,43000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Kopi Susu Husgendam Ice,beverage,1.0,23000.0,23000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Lemon Tea Ice,beverage,1.0,15000.0,15000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Lychee Tea Ice,beverage,5.0,80000.0,80000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Nasi Ayam Daun Jeruk,food,1.0,26000.0,26000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Nasi Gila,food,1.0,24000.0,24000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Pisang Goreng Madu,food,1.0,16000.0,16000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Puspa Matcha,food,1.0,25000.0,25000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Rayu,beverage,1.0,22000.0,22000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Tubruk,beverage,10.0,150000.0,150000.0,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-19,Air Mineral,beverage,4.0,40000.0,40000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Arunika,beverage,1.0,19000.0,19000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Basreng,food,1.0,15000.0,15000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Black Hot,beverage,2.0,34000.0,34000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Black Ice,beverage,6.0,102000.0,102000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Candana Vanilla,food,2.0,50000.0,50000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Cappucino Hot,beverage,2.0,46000.0,46000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Chocolate Ice,beverage,1.0,23000.0,23000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Cireng,food,4.0,60000.0,60000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Donat,food,1.0,16000.0,16000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Filter,beverage,2.0,50000.0,50000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Kentang,food,3.0,45000.0,45000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Kinasih,beverage,3.0,72000.0,72000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Kirana Strawberry,food,1.0,25000.0,25000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Kopi Susu Husgendam Hot,beverage,2.0,40000.0,40000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Kopi Susu Husgendam Ice,beverage,6.0,132000.0,132000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Lemon Tea Ice,beverage,2.0,30000.0,30000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Lychee Tea Hot,beverage,2.0,32000.0,32000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Lychee Tea Ice,beverage,3.0,48000.0,48000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Matcha Hot,beverage,1.0,23000.0,23000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Matcha Ice,beverage,1.0,23000.0,23000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Mewangi Milk Tea Hot,beverage,1.0,16000.0,16000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Mie Goreng,food,5.0,55000.0,55000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Mie Rebus,food,4.0,56000.0,56000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Nasi Ayam Chili Padi,food,1.0,26000.0,26000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Nasi Ayam Daun Jeruk,food,2.0,52000.0,52000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,New York Cheesecake,food,4.0,52000.0,52000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Nirmala Ice,beverage,1.0,24000.0,24000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Pisang Goreng Madu,food,2.0,32000.0,32000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Singkong Keju,food,1.0,18000.0,18000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Tahu Tuna,food,2.0,30000.0,30000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Tempe Mendoan,food,2.0,32000.0,32000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Tubruk,beverage,3.0,45000.0,45000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Vietnam Drip,beverage,2.0,34000.0,34000.0,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-20,Air Mineral,beverage,1.0,10000.0,10000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Basreng,food,3.0,45000.0,45000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Black Hot,beverage,2.0,34000.0,34000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Black Ice,beverage,3.0,51000.0,51000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Cireng,food,3.0,45000.0,45000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Kasmaran,beverage,4.0,88000.0,88000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Kentang,food,2.0,30000.0,30000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Kinasih,beverage,4.0,96000.0,96000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Kopi Susu Husgendam Hot,beverage,1.0,20000.0,20000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Kopi Susu Husgendam Ice,beverage,6.0,126000.0,126000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Lemon Tea Ice,beverage,1.0,15000.0,15000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Lychee Tea Hot,beverage,1.0,16000.0,16000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Lychee Tea Ice,beverage,1.0,16000.0,16000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Matcha Ice,beverage,1.0,23000.0,23000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Mewangi Milk Tea Hot,beverage,1.0,16000.0,16000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Mewangi Milk Tea Ice,beverage,2.0,32000.0,32000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Mie Goreng,food,1.0,11000.0,11000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Nasi Ayam Chili Padi,food,2.0,52000.0,52000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Nasi Ayam Daun Jeruk,food,1.0,26000.0,26000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Nasi Ayam Mentega,food,3.0,78000.0,78000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Nasi Gila,food,2.0,48000.0,48000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,New York Cheesecake,food,1.0,25000.0,25000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Nirmala Hot,beverage,1.0,24000.0,24000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Nirmala Ice,beverage,2.0,48000.0,48000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Pisang Goreng Madu,food,1.0,16000.0,16000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Taro Hot,beverage,1.0,23000.0,23000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Tempe Mendoan,food,2.0,32000.0,32000.0,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-21,Air Mineral,beverage,4.0,40000.0,40000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Arunika,beverage,2.0,38000.0,38000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Black Hot,beverage,1.0,17000.0,17000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Black Ice,beverage,3.0,51000.0,51000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Cappucino Hot,beverage,3.0,69000.0,69000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Chocolate Ice,beverage,1.0,23000.0,23000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Cireng,food,4.0,60000.0,60000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Donat,food,2.0,32000.0,32000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Filter,beverage,4.0,100000.0,100000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Kasmaran,beverage,3.0,66000.0,66000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Kentang,food,2.0,30000.0,30000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Kinasih,beverage,1.0,24000.0,24000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Kirana,beverage,2.0,50000.0,50000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Kopi Susu Husgendam Hot,beverage,3.0,66000.0,66000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Kopi Susu Husgendam Ice,beverage,7.0,158000.0,158000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Latte Hot,beverage,1.0,25000.0,25000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Latte Ice,beverage,2.0,54000.0,54000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Lemon Tea Ice,beverage,1.0,15000.0,15000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Lychee Tea Ice,beverage,1.0,16000.0,16000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Matcha Hot,beverage,2.0,46000.0,46000.0,2025,6,21,5,Saturday,25,2,172,1,0.7
