Date_Only,Category,Quantity,Net sales,Gross sales,UniqueItemCount,Date,Year,Month,Day,DayOfWeek,DayOfWeekName,WeekOfYear,Quarter,DayOfYear,IsWeekend,MonthProgress
2025-06-16,Signature,1.0,13000.0,13000.0,1,2025-06-16,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Signature Based,13.0,277000.0,277000.0,7,2025-06-16,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Snack,14.0,219000.0,219000.0,5,2025-06-16,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-16,Tea Based,16.0,253000.0,253000.0,6,2025-06-16,2025,6,16,0,Monday,25,2,167,0,0.5333333333333333
2025-06-17,Artisan Tea,1.0,17000.0,17000.0,1,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Coffee Based,11.0,207000.0,207000.0,3,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Espresso Based,5.0,96000.0,96000.0,4,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Kopi Botol,16.0,352000.0,352000.0,3,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Main Course,8.0,204000.0,204000.0,4,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Mie,1.0,14000.0,14000.0,1,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Milk Based,5.0,115000.0,115000.0,4,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Signature,1.0,13000.0,13000.0,1,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Signature Based,10.0,219000.0,219000.0,4,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Snack,13.0,200000.0,200000.0,5,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Tea Based,7.0,111000.0,111000.0,4,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-17,Toast,3.0,39000.0,39000.0,1,2025-06-17,2025,6,17,1,Tuesday,25,2,168,0,0.5666666666666667
2025-06-18,Coffee Based,10.0,150000.0,150000.0,2,2025-06-18,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Espresso Based,1.0,17000.0,17000.0,1,2025-06-18,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Kopi Botol,10.0,220000.0,220000.0,4,2025-06-18,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Main Course,3.0,73000.0,73000.0,3,2025-06-18,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Signature,1.0,25000.0,25000.0,1,2025-06-18,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Signature Based,6.0,140000.0,140000.0,5,2025-06-18,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Snack,1.0,16000.0,16000.0,1,2025-06-18,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Tea Based,6.0,95000.0,95000.0,2,2025-06-18,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-18,Toast,1.0,13000.0,13000.0,1,2025-06-18,2025,6,18,2,Wednesday,25,2,169,0,0.6
2025-06-19,Artisan Tea,6.0,102000.0,102000.0,3,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Coffee Based,5.0,79000.0,79000.0,3,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Espresso Based,11.0,202000.0,202000.0,4,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Kopi Botol,2.0,44000.0,44000.0,1,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Main Course,5.0,129000.0,129000.0,4,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Mie,9.0,111000.0,111000.0,2,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Milk Based,3.0,69000.0,69000.0,3,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Signature,7.0,127000.0,127000.0,3,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Signature Based,13.0,287000.0,287000.0,6,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Snack,16.0,248000.0,248000.0,8,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-19,Tea Based,8.0,126000.0,126000.0,4,2025-06-19,2025,6,19,3,Thursday,25,2,170,0,0.6333333333333333
2025-06-20,Espresso Based,5.0,85000.0,85000.0,2,2025-06-20,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Kopi Botol,6.0,132000.0,132000.0,2,2025-06-20,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Main Course,10.0,252000.0,252000.0,6,2025-06-20,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Mie,1.0,11000.0,11000.0,1,2025-06-20,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Milk Based,2.0,46000.0,46000.0,2,2025-06-20,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Signature Based,14.0,314000.0,314000.0,6,2025-06-20,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Snack,11.0,168000.0,168000.0,5,2025-06-20,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-20,Tea Based,6.0,95000.0,95000.0,5,2025-06-20,2025,6,20,4,Friday,25,2,171,0,0.6666666666666666
2025-06-21,Coffee Based,4.0,90000.0,90000.0,2,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Espresso Based,10.0,216000.0,216000.0,5,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Kopi Botol,4.0,88000.0,88000.0,2,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Main Course,10.0,252000.0,252000.0,7,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Mie,1.0,11000.0,11000.0,1,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Milk Based,10.0,230000.0,230000.0,5,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Signature,1.0,25000.0,25000.0,1,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Signature Based,16.0,360000.0,360000.0,8,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Snack,18.0,283000.0,283000.0,7,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Tea Based,6.0,95000.0,95000.0,4,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-21,Toast,1.0,13000.0,13000.0,1,2025-06-21,2025,6,21,5,Saturday,25,2,172,1,0.7
2025-06-22,Artisan Tea,2.0,34000.0,34000.0,2,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-22,Coffee Based,5.0,87000.0,87000.0,4,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-22,Espresso Based,11.0,246000.0,246000.0,6,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-22,Kopi Botol,5.0,110000.0,110000.0,4,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-22,Main Course,8.0,199000.0,199000.0,5,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-22,Milk Based,8.0,184000.0,184000.0,3,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-22,Signature,4.0,52000.0,52000.0,1,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-22,Signature Based,13.0,303000.0,303000.0,7,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-22,Snack,14.0,217000.0,217000.0,6,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-22,Tea Based,5.0,80000.0,80000.0,2,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-22,Toast,4.0,52000.0,52000.0,2,2025-06-22,2025,6,22,6,Sunday,25,2,173,1,0.7333333333333333
2025-06-23,Artisan Tea,1.0,17000.0,17000.0,1,2025-06-23,2025,6,23,0,Monday,26,2,174,0,0.7666666666666667
2025-06-23,Coffee Based,3.0,47000.0,47000.0,2,2025-06-23,2025,6,23,0,Monday,26,2,174,0,0.7666666666666667
2025-06-23,Espresso Based,9.0,189000.0,189000.0,5,2025-06-23,2025,6,23,0,Monday,26,2,174,0,0.7666666666666667
2025-06-23,Kopi Botol,1.0,22000.0,22000.0,1,2025-06-23,2025,6,23,0,Monday,26,2,174,0,0.7666666666666667
2025-06-23,Main Course,4.0,100000.0,100000.0,3,2025-06-23,2025,6,23,0,Monday,26,2,174,0,0.7666666666666667
2025-06-23,Mie,1.0,14000.0,14000.0,1,2025-06-23,2025,6,23,0,Monday,26,2,174,0,0.7666666666666667
2025-06-23,Milk Based,7.0,161000.0,161000.0,5,2025-06-23,2025,6,23,0,Monday,26,2,174,0,0.7666666666666667
2025-06-23,Signature Based,10.0,233000.0,233000.0,4,2025-06-23,2025,6,23,0,Monday,26,2,174,0,0.7666666666666667
2025-06-23,Snack,5.0,79000.0,79000.0,4,2025-06-23,2025,6,23,0,Monday,26,2,174,0,0.7666666666666667
2025-06-23,Tea Based,11.0,176000.0,176000.0,2,2025-06-23,2025,6,23,0,Monday,26,2,174,0,0.7666666666666667
2025-06-24,Artisan Tea,1.0,17000.0,17000.0,1,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-24,Coffee Based,9.0,157000.0,157000.0,4,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-24,Espresso Based,4.0,74000.0,74000.0,3,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-24,Kopi Botol,13.0,286000.0,286000.0,4,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-24,Main Course,6.0,154000.0,154000.0,4,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-24,Milk Based,5.0,115000.0,115000.0,4,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-24,Signature,1.0,25000.0,25000.0,1,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-24,Signature Based,7.0,160000.0,160000.0,6,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-24,Snack,8.0,123000.0,123000.0,5,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-24,Tea Based,12.0,185000.0,185000.0,4,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-24,Toast,1.0,13000.0,13000.0,1,2025-06-24,2025,6,24,1,Tuesday,26,2,175,0,0.8
2025-06-25,Artisan Tea,2.0,34000.0,34000.0,2,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-25,Coffee Based,6.0,96000.0,96000.0,3,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-25,Espresso Based,15.0,317000.0,317000.0,6,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-25,Kopi Botol,10.0,220000.0,220000.0,4,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-25,Main Course,4.0,100000.0,100000.0,2,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-25,Mie,13.0,143000.0,143000.0,1,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-25,Milk Based,2.0,46000.0,46000.0,2,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-25,Signature Based,11.0,227000.0,227000.0,6,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-25,Snack,5.0,77000.0,77000.0,5,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-25,Tea Based,17.0,270000.0,270000.0,4,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-25,Toast,1.0,13000.0,13000.0,1,2025-06-25,2025,6,25,2,Wednesday,26,2,176,0,0.8333333333333334
2025-06-26,Artisan Tea,1.0,17000.0,17000.0,1,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Coffee Based,9.0,185000.0,185000.0,2,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Espresso Based,5.0,85000.0,85000.0,2,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Kopi Botol,12.0,264000.0,264000.0,4,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Main Course,15.0,376000.0,376000.0,9,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Mie,3.0,45000.0,45000.0,3,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Milk Based,1.0,23000.0,23000.0,1,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Signature,2.0,50000.0,50000.0,2,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Signature Based,13.0,290000.0,290000.0,6,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Snack,9.0,141000.0,141000.0,4,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Tea Based,11.0,176000.0,176000.0,4,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-26,Toast,1.0,13000.0,13000.0,1,2025-06-26,2025,6,26,3,Thursday,26,2,177,0,0.8666666666666667
2025-06-27,Artisan Tea,2.0,34000.0,34000.0,2,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Coffee Based,7.0,123000.0,123000.0,3,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Espresso Based,6.0,116000.0,116000.0,4,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Kopi Botol,9.0,198000.0,198000.0,4,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Main Course,8.0,204000.0,204000.0,6,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Mie,2.0,25000.0,25000.0,2,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Milk Based,4.0,92000.0,92000.0,2,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Signature,4.0,88000.0,88000.0,4,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Signature Based,19.0,426000.0,426000.0,8,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Snack,12.0,185000.0,185000.0,5,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Tea Based,8.0,127000.0,127000.0,5,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-27,Toast,2.0,26000.0,26000.0,1,2025-06-27,2025,6,27,4,Friday,26,2,178,0,0.9
2025-06-28,Artisan Tea,1.0,17000.0,17000.0,1,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Coffee Based,7.0,119000.0,119000.0,4,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Espresso Based,12.0,232000.0,232000.0,5,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Kopi Botol,7.0,154000.0,154000.0,3,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Main Course,32.0,801000.0,801000.0,9,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Mie,12.0,141000.0,141000.0,2,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Milk Based,21.0,483000.0,483000.0,6,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Signature,9.0,201000.0,201000.0,4,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Signature Based,25.0,577000.0,577000.0,8,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Snack,20.0,309000.0,309000.0,7,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Tea Based,17.0,269000.0,269000.0,6,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-28,Toast,6.0,78000.0,78000.0,3,2025-06-28,2025,6,28,5,Saturday,26,2,179,1,0.9333333333333333
2025-06-29,Coffee Based,15.0,255000.0,255000.0,4,2025-06-29,2025,6,29,6,Sunday,26,2,180,1,0.9666666666666667
2025-06-29,Espresso Based,9.0,173000.0,173000.0,4,2025-06-29,2025,6,29,6,Sunday,26,2,180,1,0.9666666666666667
2025-06-29,Kopi Botol,5.0,110000.0,110000.0,1,2025-06-29,2025,6,29,6,Sunday,26,2,180,1,0.9666666666666667
2025-06-29,Main Course,7.0,176000.0,176000.0,6,2025-06-29,2025,6,29,6,Sunday,26,2,180,1,0.9666666666666667
2025-06-29,Mie,3.0,39000.0,39000.0,2,2025-06-29,2025,6,29,6,Sunday,26,2,180,1,0.9666666666666667
2025-06-29,Milk Based,4.0,92000.0,92000.0,4,2025-06-29,2025,6,29,6,Sunday,26,2,180,1,0.9666666666666667
2025-06-29,Signature Based,8.0,173000.0,173000.0,7,2025-06-29,2025,6,29,6,Sunday,26,2,180,1,0.9666666666666667
2025-06-29,Snack,18.0,282000.0,282000.0,6,2025-06-29,2025,6,29,6,Sunday,26,2,180,1,0.9666666666666667
2025-06-29,Tea Based,9.0,139000.0,139000.0,5,2025-06-29,2025,6,29,6,Sunday,26,2,180,1,0.9666666666666667
2025-06-29,Toast,2.0,26000.0,26000.0,2,2025-06-29,2025,6,29,6,Sunday,26,2,180,1,0.9666666666666667
2025-06-30,Coffee Based,5.0,87000.0,87000.0,4,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-06-30,Espresso Based,4.0,94000.0,94000.0,2,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-06-30,Kopi Botol,2.0,44000.0,44000.0,1,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-06-30,Main Course,7.0,174000.0,174000.0,5,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-06-30,Mie,3.0,36000.0,36000.0,2,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-06-30,Milk Based,2.0,46000.0,46000.0,2,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-06-30,Signature,2.0,26000.0,26000.0,1,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-06-30,Signature Based,10.0,228000.0,228000.0,4,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-06-30,Snack,9.0,144000.0,144000.0,4,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-06-30,Tea Based,8.0,127000.0,127000.0,5,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-06-30,Toast,1.0,13000.0,13000.0,1,2025-06-30,2025,6,30,0,Monday,27,2,181,0,1.0
2025-07-01,Artisan Tea,5.0,85000.0,85000.0,4,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Coffee Based,11.0,199000.0,199000.0,4,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Espresso Based,15.0,317000.0,317000.0,6,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Kopi Botol,1.0,22000.0,22000.0,1,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Main Course,11.0,270000.0,270000.0,6,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Mie,1.0,11000.0,11000.0,1,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Milk Based,17.0,391000.0,391000.0,7,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Signature,3.0,63000.0,63000.0,2,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Signature Based,19.0,409000.0,409000.0,6,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Snack,29.0,444000.0,444000.0,7,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Tea Based,19.0,301000.0,301000.0,6,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-01,Toast,4.0,52000.0,52000.0,2,2025-07-01,2025,7,1,1,Tuesday,27,3,182,0,0.03225806451612903
2025-07-02,Coffee Based,10.0,160000.0,160000.0,3,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-02,Espresso Based,12.0,218000.0,218000.0,4,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-02,Kopi Botol,7.0,154000.0,154000.0,3,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-02,Main Course,5.0,125000.0,125000.0,3,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-02,Mie,3.0,36000.0,36000.0,2,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-02,Milk Based,8.0,184000.0,184000.0,3,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-02,Signature,2.0,38000.0,38000.0,2,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-02,Signature Based,14.0,306000.0,306000.0,5,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-02,Snack,15.0,234000.0,234000.0,7,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-02,Tea Based,18.0,285000.0,285000.0,3,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-02,Toast,5.0,65000.0,65000.0,2,2025-07-02,2025,7,2,2,Wednesday,27,3,183,0,0.06451612903225806
2025-07-03,Coffee Based,6.0,96000.0,96000.0,3,2025-07-03,2025,7,3,3,Thursday,27,3,184,0,0.0967741935483871
2025-07-03,Espresso Based,4.0,74000.0,74000.0,3,2025-07-03,2025,7,3,3,Thursday,27,3,184,0,0.0967741935483871
2025-07-03,Kopi Botol,1.0,22000.0,22000.0,1,2025-07-03,2025,7,3,3,Thursday,27,3,184,0,0.0967741935483871
2025-07-03,Main Course,8.0,193000.0,193000.0,4,2025-07-03,2025,7,3,3,Thursday,27,3,184,0,0.0967741935483871
2025-07-03,Mie,1.0,14000.0,14000.0,1,2025-07-03,2025,7,3,3,Thursday,27,3,184,0,0.0967741935483871
2025-07-03,Milk Based,1.0,23000.0,23000.0,1,2025-07-03,2025,7,3,3,Thursday,27,3,184,0,0.0967741935483871
2025-07-03,Signature Based,11.0,251000.0,251000.0,6,2025-07-03,2025,7,3,3,Thursday,27,3,184,0,0.0967741935483871
2025-07-03,Snack,9.0,137000.0,137000.0,6,2025-07-03,2025,7,3,3,Thursday,27,3,184,0,0.0967741935483871
2025-07-03,Tea Based,14.0,219000.0,219000.0,5,2025-07-03,2025,7,3,3,Thursday,27,3,184,0,0.0967741935483871
2025-07-03,Toast,1.0,13000.0,13000.0,1,2025-07-03,2025,7,3,3,Thursday,27,3,184,0,0.0967741935483871
2025-07-04,Artisan Tea,2.0,34000.0,34000.0,2,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Coffee Based,5.0,77000.0,77000.0,3,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Espresso Based,18.0,368000.0,368000.0,5,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Kopi Botol,5.0,110000.0,110000.0,3,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Main Course,18.0,446000.0,446000.0,7,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Mie,1.0,14000.0,14000.0,1,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Milk Based,11.0,253000.0,253000.0,5,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Signature,1.0,25000.0,25000.0,1,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Signature Based,21.0,463000.0,463000.0,8,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Snack,25.0,386000.0,386000.0,7,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Tea Based,16.0,251000.0,251000.0,5,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-04,Toast,1.0,13000.0,13000.0,1,2025-07-04,2025,7,4,4,Friday,27,3,185,0,0.12903225806451613
2025-07-05,Artisan Tea,2.0,34000.0,34000.0,2,2025-07-05,2025,7,5,5,Saturday,27,3,186,1,0.16129032258064516
2025-07-05,Coffee Based,5.0,79000.0,79000.0,3,2025-07-05,2025,7,5,5,Saturday,27,3,186,1,0.16129032258064516
2025-07-05,Espresso Based,10.0,186000.0,186000.0,5,2025-07-05,2025,7,5,5,Saturday,27,3,186,1,0.16129032258064516
2025-07-05,Kopi Botol,15.0,330000.0,330000.0,4,2025-07-05,2025,7,5,5,Saturday,27,3,186,1,0.16129032258064516
2025-07-05,Main Course,6.0,149000.0,149000.0,4,2025-07-05,2025,7,5,5,Saturday,27,3,186,1,0.16129032258064516
2025-07-05,Milk Based,10.0,230000.0,230000.0,5,2025-07-05,2025,7,5,5,Saturday,27,3,186,1,0.16129032258064516
2025-07-05,Signature Based,19.0,433000.0,433000.0,7,2025-07-05,2025,7,5,5,Saturday,27,3,186,1,0.16129032258064516
2025-07-05,Snack,12.0,195000.0,195000.0,7,2025-07-05,2025,7,5,5,Saturday,27,3,186,1,0.16129032258064516
2025-07-05,Tea Based,8.0,127000.0,127000.0,5,2025-07-05,2025,7,5,5,Saturday,27,3,186,1,0.16129032258064516
2025-07-06,Artisan Tea,4.0,68000.0,68000.0,2,2025-07-06,2025,7,6,6,Sunday,27,3,187,1,0.1935483870967742
2025-07-06,Coffee Based,23.0,353000.0,353000.0,3,2025-07-06,2025,7,6,6,Sunday,27,3,187,1,0.1935483870967742
2025-07-06,Espresso Based,8.0,164000.0,164000.0,5,2025-07-06,2025,7,6,6,Sunday,27,3,187,1,0.1935483870967742
